,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,Timestamp
1430,2307,849,-18279,2314,5347,3465,1574277488694.0
1431,2404,683,-18576,2966,5529,3077,1574277488694.0
1432,2423,474,-18292,3153,5411,2570,1574277488694.0
1433,2324,349,-18020,2545,5280,2118,1574277488694.0
1434,2084,142,-18169,1193,5228,1866,1574277488694.0
1435,1758,-36,-19012,-273,5012,1905,1574277488694.0
1436,1510,246,-19646,-1227,4411,2308,1574277488694.0
1437,1139,743,-19732,-1690,3512,2686,1574277488694.0
1438,1139,1113,-18972,-2048,2629,2718,1574277488694.0
1439,1449,1228,-18249,-2355,2133,2509,1574277488694.0
1440,2065,1315,-17454,-2467,2005,2279,1574277488995.0
1441,2505,1353,-17286,-2312,2051,2171,1574277488995.0
1442,2565,1478,-17176,-1796,2010,2081,1574277488995.0
1443,2349,1428,-17453,-956,1899,1935,1574277488995.0
1444,2041,1117,-17911,74,1744,1851,1574277488995.0
1445,2074,920,-18233,1273,1702,1829,1574277488995.0
1446,2061,848,-18380,2355,1862,1823,1574277488995.0
1447,1989,806,-18173,2780,2146,1779,1574277488995.0
1448,2005,906,-18089,2382,2549,1690,1574277488995.0
1449,2078,1045,-18213,1572,2954,1608,1574277488995.0
1450,2060,1460,-18261,895,3283,1546,1574277488995.0
1451,1839,1745,-18225,715,3490,1454,1574277488995.0
1452,1759,1921,-18304,1033,3630,1352,1574277488995.0
1453,1787,2026,-18438,1732,3742,1289,1574277488995.0
1454,1925,1993,-18408,2725,3761,1200,1574277488995.0
1455,2103,1877,-18501,3827,3746,1097,1574277488995.0
1456,2276,1750,-18665,4999,3686,947,1574277488995.0
1457,2301,1543,-18481,6139,3605,736,1574277488995.0
1458,2358,1404,-18197,6778,3562,553,1574277488995.0
1459,2506,1393,-17981,6829,3553,412,1574277488995.0
1460,2621,1344,-17517,6451,3543,287,1574277488995.0
1461,2649,1399,-17286,5537,3576,155,1574277488995.0
1462,2640,1527,-17377,4616,3643,-7,1574277488995.0
1463,2704,1440,-17737,4102,3656,-196,1574277488995.0
1464,3094,898,-18044,3817,3455,-227,1574277488995.0
1465,3259,836,-17981,3758,3111,-70,1574277488995.0
1466,3127,1000,-18050,3721,2902,66,1574277488995.0
1467,2923,1226,-17941,3493,2741,88,1574277488995.0
1468,2806,1274,-17998,3226,2650,-22,1574277488995.0
1469,2902,1296,-18092,3098,2579,-191,1574277488995.0
1470,3037,1118,-18185,3063,2555,-313,1574277488995.0
1471,3025,1025,-18279,3087,2532,-375,1574277488995.0
1472,2945,1080,-18406,3221,2539,-446,1574277488995.0
1473,2795,1178,-18512,3619,2534,-568,1574277488995.0
1474,2778,1328,-18593,3997,2462,-683,1574277488995.0
1475,2803,1355,-18625,4214,2297,-818,1574277488995.0
1476,2865,1458,-18546,4164,2035,-882,1574277488995.0
1477,2866,1583,-18390,3772,1742,-945,1574277488995.0
1478,2795,1689,-18262,3205,1521,-1001,1574277488995.0
1479,2809,1681,-18282,2650,1428,-1055,1574277488995.0
1480,2865,1659,-18400,2212,1395,-1072,1574277488995.0
1481,2906,1587,-18595,1863,1337,-1047,1574277488995.0
1482,2961,1523,-18763,1731,1278,-1002,1574277488995.0
1483,3053,1509,-18866,1961,1272,-940,1574277488995.0
1484,3080,1472,-18859,2446,1304,-868,1574277488995.0
1485,3031,1516,-18835,2948,1345,-765,1574277488995.0
1486,2997,1554,-18869,3380,1351,-683,1574277488995.0
1487,2918,1481,-18835,3726,1302,-616,1574277488995.0
1488,2914,1502,-18835,3958,1183,-539,1574277488995.0
1489,2870,1602,-18707,4223,1054,-461,1574277488995.0
1490,2802,1695,-18541,4452,942,-406,1574277488995.0
1491,2694,1828,-18268,4485,877,-356,1574277488995.0
1492,2651,1856,-18085,4193,843,-338,1574277488995.0
1493,2443,2131,-17948,3823,846,-353,1574277488995.0
1494,2277,2017,-17851,3553,902,-365,1574277488995.0
1495,2033,2036,-17782,3264,1067,-381,1574277488995.0
1496,1959,1918,-17896,2702,1242,-512,1574277488995.0
1497,2092,1619,-18387,2105,1359,-709,1574277488995.0
1498,2603,1364,-18868,2020,1388,-859,1574277488995.0
1499,2827,1503,-19167,2105,1323,-783,1574277488995.0
1500,2914,1519,-19376,2217,1187,-644,1574277489295.0
1501,2826,1366,-19648,2477,1147,-537,1574277489295.0
1502,2632,1292,-19723,3047,1239,-453,1574277489295.0
1503,2485,1448,-19531,3876,1392,-352,1574277489295.0
1504,2380,1703,-19198,4668,1553,-216,1574277489295.0
1505,2334,1786,-19082,5102,1728,-52,1574277489295.0
1506,2319,1618,-19036,5155,1888,51,1574277489295.0
1507,2235,1523,-19016,5064,2097,65,1574277489295.0
1508,2178,1532,-19045,5002,2290,45,1574277489295.0
1509,2126,1612,-18910,5010,2414,88,1574277489295.0
1510,2069,1663,-18812,5043,2513,149,1574277489295.0
1511,2096,1646,-18834,4960,2589,203,1574277489295.0
1512,2100,1517,-18858,4708,2584,194,1574277489295.0
1513,2216,1410,-18908,4382,2527,121,1574277489295.0
1514,2290,1446,-18816,3892,2416,69,1574277489295.0
1515,2130,1532,-18722,3426,2268,-11,1574277489295.0
1516,1924,1553,-18677,3255,2191,-151,1574277489295.0
1517,2168,1459,-18566,3417,2180,-223,1574277489295.0
1518,2203,1556,-18395,3363,2093,-114,1574277489295.0
1519,2094,1607,-18344,3314,1972,-53,1574277489295.0
1520,2044,1570,-18333,3379,1947,-81,1574277489295.0
1521,2172,1509,-18437,3435,1924,-107,1574277489295.0
1522,2254,1598,-18638,3383,1817,-43,1574277489295.0
1523,2329,1636,-18795,3360,1712,70,1574277489295.0
1524,2338,1589,-18671,3414,1763,160,1574277489295.0
1525,2223,1636,-18537,3487,1902,249,1574277489295.0
1526,2097,1788,-18327,3559,2091,332,1574277489295.0
1527,1975,1871,-18244,3520,2277,365,1574277489295.0
1528,1933,1843,-18368,3323,2417,334,1574277489295.0
1529,2048,1766,-18609,3134,2567,225,1574277489295.0
1530,2073,1736,-18759,3044,2686,114,1574277489295.0
1531,2004,1726,-18787,2945,2762,70,1574277489295.0
1532,2060,1738,-18716,2837,2799,51,1574277489295.0
1533,2095,1792,-18734,2802,2861,71,1574277489295.0
1534,2114,1819,-18726,2792,2892,118,1574277489295.0
1535,2066,1780,-18796,2808,2856,148,1574277489295.0
1536,2025,1686,-18866,2981,2760,209,1574277489295.0
1537,2137,1649,-18816,3212,2662,254,1574277489295.0
1538,2214,1607,-18675,3341,2545,268,1574277489295.0
1539,2214,1594,-18544,3336,2389,254,1574277489295.0
1540,2157,1641,-18371,3272,2264,229,1574277489295.0
1541,2158,1681,-18265,3226,2171,203,1574277489295.0
1542,2155,1722,-18256,3154,2082,154,1574277489295.0
1543,2166,1744,-18285,3055,1961,95,1574277489295.0
1544,2105,1791,-18289,2825,1843,51,1574277489295.0
1545,2074,1789,-18358,2527,1742,-16,1574277489295.0
1546,2078,1761,-18532,2335,1654,-40,1574277489295.0
1547,2045,1751,-18654,2362,1578,-32,1574277489295.0
1548,2048,1730,-18812,2514,1505,13,1574277489295.0
1549,2023,1743,-18943,2697,1472,61,1574277489295.0
1550,1988,1833,-19020,2869,1430,50,1574277489295.0
1551,1921,1823,-19099,3054,1391,52,1574277489295.0
1552,1891,1838,-19060,3255,1387,66,1574277489295.0
1553,1891,1921,-18950,3391,1407,103,1574277489295.0
1554,1885,1912,-18847,3383,1455,127,1574277489295.0
1555,1900,1948,-18777,3276,1517,110,1574277489295.0
1556,1891,1924,-18884,3180,1566,78,1574277489295.0
1557,1866,1973,-18928,2937,1612,43,1574277489295.0
1558,1875,2019,-18935,2631,1642,-5,1574277489295.0
1559,1847,1965,-19041,2517,1709,-27,1574277489295.0
1560,1918,1798,-19243,2812,1918,-39,1574277489595.0
1561,1996,1783,-19301,3030,2020,-67,1574277489595.0
1562,1996,1783,-19301,3030,2020,-67,1574277489595.0
1563,2018,1822,-19338,3383,2069,-71,1574277489595.0
1564,2047,1872,-19229,3499,2037,-26,1574277489595.0
1565,2047,1872,-19229,3642,2037,3,1574277489595.0
1566,2059,1961,-19313,3866,2072,39,1574277489595.0
1567,2028,2026,-19216,3953,2120,63,1574277489595.0
1568,2037,2049,-19172,3774,2140,38,1574277489595.0
1569,2037,2049,-19172,3546,2144,-7,1574277489595.0
1570,2050,1972,-19178,3373,2165,-50,1574277489595.0
1571,2043,2001,-19127,3287,2237,-51,1574277489595.0
1572,2034,2010,-19093,3291,2324,-45,1574277489595.0
1573,2034,2010,-19093,3319,2424,-53,1574277489595.0
1574,2049,1969,-19070,3301,2478,-71,1574277489595.0
1575,2078,1971,-19142,3146,2479,-115,1574277489595.0
1576,2078,1971,-19142,3023,2476,-143,1574277489595.0
1577,2059,1959,-19296,3076,2481,-144,1574277489595.0
1578,2048,1967,-19415,3209,2519,-121,1574277489595.0
1579,2053,1972,-19474,3341,2550,-69,1574277489595.0
1580,2053,1972,-19474,3431,2525,-55,1574277489595.0
1581,2144,1926,-19482,3558,2462,-37,1574277489595.0
1582,2148,1933,-19530,3659,2416,-8,1574277489595.0
1583,2085,1993,-19460,3543,2373,-17,1574277489595.0
1584,2085,1993,-19460,3311,2310,-63,1574277489595.0
1585,1986,2047,-19377,3160,2248,-97,1574277489595.0
1586,2009,2070,-19331,3097,2207,-110,1574277489595.0
1587,2009,2070,-19331,3084,2203,-105,1574277489595.0
1588,2056,1970,-19244,3147,2216,-79,1574277489595.0
1589,2065,1968,-19158,3281,2249,-69,1574277489595.0
1590,2065,1968,-19158,3281,2249,-69,1574277489595.0
1591,2076,1963,-19127,3538,2334,-47,1574277489595.0
1592,2030,1981,-19061,3582,2363,-61,1574277489595.0
1593,2000,2039,-18965,3550,2405,-52,1574277489595.0
1594,2015,2024,-18945,3500,2450,-37,1574277489595.0
1595,2015,2024,-18945,3512,2526,-34,1574277489595.0
1596,1988,1926,-19119,3600,2608,-31,1574277489595.0
1597,2000,1894,-19089,3721,2686,-12,1574277489595.0
1598,2011,1892,-19096,3861,2742,-3,1574277489595.0
1599,2011,1892,-19096,3981,2750,2,1574277489595.0
1600,2012,1877,-19043,4058,2736,24,1574277489595.0
1601,2018,1913,-19046,4122,2708,26,1574277489595.0
1602,1965,1924,-19025,4188,2695,12,1574277489595.0
1603,1965,1924,-19025,4243,2696,-10,1574277489595.0
1604,1978,1944,-18973,4189,2676,-31,1574277489595.0
1605,1975,1942,-19051,4031,2634,-71,1574277489595.0
1606,1975,1942,-19051,3851,2581,-149,1574277489595.0
1607,1957,1823,-19186,3748,2503,-188,1574277489595.0
1608,1985,1848,-19199,3679,2411,-204,1574277489595.0
1609,1970,1915,-19130,3573,2326,-212,1574277489595.0
1610,1970,1915,-19130,3429,2281,-237,1574277489595.0
1611,1899,1984,-19161,3383,2279,-235,1574277489595.0
1612,1843,2033,-19080,3391,2286,-231,1574277489595.0
1613,1851,2106,-19002,3286,2302,-218,1574277489595.0
1614,1851,2106,-19002,3070,2341,-238,1574277489595.0
1615,1893,2063,-19007,2842,2363,-268,1574277489595.0
1616,1915,2037,-19139,2687,2406,-282,1574277489595.0
1617,1948,2022,-19145,2627,2443,-278,1574277489595.0
1618,1948,2022,-19145,2638,2462,-256,1574277489595.0
1619,1938,2063,-19099,2690,2454,-194,1574277489595.0
1620,1921,2102,-19120,2799,2433,-142,1574277489894.0
1621,1860,2116,-19166,2973,2462,-126,1574277489894.0
1622,1853,2117,-19214,3159,2473,-102,1574277489894.0
1623,1880,2144,-19281,3314,2457,-97,1574277489894.0
1624,1898,2132,-19262,3352,2427,-123,1574277489894.0
1625,1909,2133,-19244,3328,2393,-140,1574277489894.0
1626,1856,2189,-19078,3189,2369,-142,1574277489894.0
1627,1889,2223,-19063,2977,2375,-163,1574277489894.0
1628,1913,2184,-19072,2884,2389,-190,1574277489894.0
1629,1934,2172,-19051,2990,2443,-147,1574277489894.0
1630,1955,2197,-18998,3200,2512,-86,1574277489894.0
1631,1912,2211,-18977,3384,2593,-48,1574277489894.0
1632,1935,2243,-19021,3564,2661,-39,1574277489894.0
1633,1924,2209,-19060,3623,2725,-35,1574277489894.0
1634,1875,2242,-19094,3654,2746,-43,1574277489894.0
1635,1849,2226,-19177,3713,2771,-16,1574277489894.0
1636,1827,2263,-19055,3775,2732,3,1574277489894.0
1637,1828,2321,-19077,3731,2695,33,1574277489894.0
1638,1829,2321,-19130,3601,2662,31,1574277489894.0
1639,1786,2300,-19209,3448,2594,24,1574277489894.0
1640,1809,2277,-19185,3325,2549,38,1574277489894.0
1641,1861,2300,-19338,3269,2555,36,1574277489894.0
1642,1876,2303,-19441,3302,2596,37,1574277489894.0
1643,1908,2340,-19409,3332,2631,38,1574277489894.0
1644,1917,2324,-19418,3338,2663,30,1574277489894.0
1645,1956,2306,-19384,3338,2693,34,1574277489894.0
1646,1978,2297,-19386,3402,2730,24,1574277489894.0
1647,1967,2283,-19302,3543,2753,54,1574277489894.0
1648,1965,2331,-19270,3712,2763,90,1574277489894.0
1649,1901,2332,-19176,3893,2752,110,1574277489894.0
1650,1941,2363,-19148,4029,2719,131,1574277489894.0
1651,1958,2345,-19247,4153,2670,146,1574277489894.0
1652,2015,2321,-19168,4262,2637,144,1574277489894.0
1653,2010,2327,-19181,4346,2596,163,1574277489894.0
1654,1987,2339,-19075,4346,2560,168,1574277489894.0
1655,1945,2354,-18954,4131,2532,160,1574277489894.0
1656,1953,2345,-18985,3786,2505,117,1574277489894.0
1657,1907,2334,-19093,3549,2488,73,1574277489894.0
1658,1864,2288,-19054,3439,2445,60,1574277489894.0
1659,1933,2288,-19110,3376,2434,66,1574277489894.0
1660,1944,2282,-19050,3404,2457,63,1574277489894.0
1661,1992,2292,-18982,3472,2528,62,1574277489894.0
1662,1971,2283,-18977,3535,2596,68,1574277489894.0
1663,1992,2261,-18999,3600,2649,81,1574277489894.0
1664,1991,2236,-19086,3692,2663,80,1574277489894.0
1665,1998,2213,-19137,3786,2651,97,1574277489894.0
1666,1990,2225,-19073,3893,2646,105,1574277489894.0
1667,1949,2262,-19061,3978,2630,113,1574277489894.0
1668,1898,2316,-18990,4085,2632,110,1574277489894.0
1669,1899,2324,-19002,4139,2639,84,1574277489894.0
1670,1953,2294,-19100,4138,2620,89,1574277489894.0
1671,1935,2245,-19153,4162,2572,86,1574277489894.0
1672,1943,2220,-19091,4209,2531,82,1574277489894.0
1673,1915,2282,-19074,4220,2524,92,1574277489894.0
1674,1904,2313,-19019,4178,2544,80,1574277489894.0
1675,1914,2270,-19051,4184,2577,63,1574277489894.0
1676,1924,2285,-19008,4282,2613,72,1574277489894.0
1677,1937,2250,-18926,4385,2639,71,1574277489894.0
1678,1911,2288,-18859,4374,2675,78,1574277489894.0
1679,1926,2301,-18773,4248,2686,93,1574277489894.0
1680,2003,2302,-18808,4104,2682,82,1574277490194.0
1681,1992,2253,-18824,4040,2661,97,1574277490194.0
1682,1986,2265,-18762,4027,2656,120,1574277490194.0
1683,1970,2260,-18745,4005,2632,144,1574277490194.0
1684,1940,2220,-18796,3996,2592,131,1574277490194.0
1685,1947,2260,-18770,3933,2546,119,1574277490194.0
1686,1956,2236,-18769,3835,2482,114,1574277490194.0
1687,1980,2221,-18713,3773,2427,123,1574277490194.0
1688,1953,2246,-18622,3779,2377,146,1574277490194.0
1689,1938,2272,-18558,3792,2351,176,1574277490194.0
1690,1962,2262,-18545,3824,2354,184,1574277490194.0
1691,1955,2267,-18551,3857,2383,200,1574277490194.0
1692,1890,2236,-18586,3851,2376,196,1574277490194.0
1693,1870,2285,-18664,3833,2358,198,1574277490194.0
1694,1906,2245,-18897,3852,2318,228,1574277490194.0
1695,1902,2219,-19007,3987,2252,271,1574277490194.0
1696,1906,2195,-19025,4116,2171,295,1574277490194.0
1697,1882,2189,-19029,4054,2091,287,1574277490194.0
1698,1867,2175,-19085,3827,2060,239,1574277490194.0
1699,1828,2274,-19127,3669,2033,212,1574277490194.0
1700,1826,2291,-19148,3616,1983,188,1574277490194.0
1701,1847,2262,-19155,3659,1911,168,1574277490194.0
1702,1859,2208,-19177,3773,1924,181,1574277490194.0
1703,1831,2220,-19167,3835,1953,159,1574277490194.0
1704,1825,2153,-19305,3897,1986,134,1574277490194.0
1705,1804,2164,-19384,3988,2019,114,1574277490194.0
1706,1750,2152,-19378,4050,2039,104,1574277490194.0
1707,1709,2240,-19400,4007,2034,77,1574277490194.0
1708,1689,2261,-19386,3898,2021,72,1574277490194.0
1709,1714,2210,-19500,3805,2024,62,1574277490194.0
1710,1743,2204,-19536,3755,2026,44,1574277490194.0
1711,1729,2205,-19532,3754,2010,59,1574277490194.0
1712,1715,2173,-19604,3826,2027,96,1574277490194.0
1713,1745,2161,-19527,3943,2080,128,1574277490194.0
1714,1762,2167,-19590,4034,2155,153,1574277490194.0
1715,1767,2195,-19513,4033,2197,156,1574277490194.0
1716,1815,2134,-19575,4000,2221,170,1574277490194.0
1717,1817,2180,-19604,4006,2216,158,1574277490194.0
1718,1781,2166,-19587,4097,2203,156,1574277490194.0
1719,1790,2165,-19652,4254,2213,172,1574277490194.0
1720,1838,2181,-19745,4503,2210,183,1574277490194.0
1721,1895,2178,-19691,4735,2218,186,1574277490194.0
1722,1935,2191,-19595,4820,2218,175,1574277490194.0
1723,1941,2137,-19672,4810,2211,115,1574277490194.0
1724,1940,2088,-19602,4775,2173,66,1574277490194.0
1725,1905,2120,-19463,4698,2126,36,1574277490194.0
1726,1896,2153,-19269,4406,2109,-5,1574277490194.0
1727,1910,2154,-19189,3983,2083,-47,1574277490194.0
1728,1933,2109,-19202,3744,2059,-48,1574277490194.0
1729,1971,2047,-19243,3786,2100,2,1574277490194.0
1730,1936,2004,-19236,4005,2151,45,1574277490194.0
1731,1924,2021,-19185,4204,2214,67,1574277490194.0
1732,1907,2025,-19195,4298,2287,58,1574277490194.0
1733,1919,1971,-19305,4322,2332,42,1574277490194.0
1734,1888,1986,-19311,4285,2372,47,1574277490194.0
1735,1826,1975,-19297,4228,2364,71,1574277490194.0
1736,1871,1941,-19278,4183,2359,92,1574277490194.0
1737,1836,2020,-19269,4205,2385,96,1574277490194.0
1738,1874,2026,-19250,4142,2415,103,1574277490194.0
1739,1918,1999,-19235,4030,2415,95,1574277490194.0
1740,1946,1913,-19240,3912,2390,79,1574277490496.0
1741,1945,1921,-19247,3843,2351,67,1574277490496.0
1742,1925,1934,-19278,3894,2315,81,1574277490496.0
1743,1906,1938,-19186,4033,2312,101,1574277490496.0
1744,1933,1899,-19160,4192,2309,114,1574277490496.0
1745,1949,1960,-19073,4260,2295,94,1574277490496.0
1746,1956,2019,-19067,4264,2296,72,1574277490496.0
1747,1949,2001,-19159,4247,2298,45,1574277490496.0
1748,1918,2017,-19184,4200,2303,31,1574277490496.0
1749,1895,2016,-19262,4184,2294,10,1574277490496.0
1750,1900,2005,-19218,4148,2282,-18,1574277490496.0
1751,1894,2082,-19180,4041,2262,-32,1574277490496.0
1752,1924,2062,-19182,3906,2239,-66,1574277490496.0
1753,1955,2047,-19144,3801,2225,-92,1574277490496.0
1754,1891,2055,-19063,3786,2245,-104,1574277490496.0
1755,1929,2084,-18967,3706,2286,-134,1574277490496.0
1756,1911,2080,-19049,3580,2316,-206,1574277490496.0
1757,1925,1984,-19093,3593,2302,-226,1574277490496.0
1758,1880,1971,-19106,3712,2259,-225,1574277490496.0
1759,1837,2042,-19045,3788,2218,-219,1574277490496.0
1760,1812,2093,-19042,3791,2192,-219,1574277490496.0
1761,1799,2108,-19064,3765,2204,-236,1574277490496.0
1762,1783,2083,-19106,3810,2246,-241,1574277490496.0
1763,1758,2090,-19027,3893,2284,-230,1574277490496.0
1764,1758,2125,-19070,3970,2322,-207,1574277490496.0
1765,1730,2150,-18967,3940,2352,-207,1574277490496.0
1766,1756,2108,-18945,3792,2387,-199,1574277490496.0
1767,1731,2048,-19020,3615,2379,-226,1574277490496.0
1768,1734,2052,-18985,3559,2354,-227,1574277490496.0
1769,1741,2081,-19007,3598,2349,-188,1574277490496.0
1770,1739,2092,-19020,3625,2360,-181,1574277490496.0
1771,1743,2078,-19022,3556,2372,-205,1574277490496.0
1772,1737,2094,-19093,3449,2388,-245,1574277490496.0
1773,1745,2031,-19088,3440,2374,-253,1574277490496.0
1774,1696,2005,-19102,3558,2347,-230,1574277490496.0
1775,1663,2032,-19083,3725,2312,-177,1574277490496.0
1776,1640,2070,-19056,3901,2251,-125,1574277490496.0
1777,1657,2075,-19148,4025,2199,-92,1574277490496.0
1778,1635,2079,-19182,4079,2121,-91,1574277490496.0
1779,1675,2025,-19235,4096,2058,-81,1574277490496.0
1780,1638,2046,-19296,4076,2014,-85,1574277490496.0
1781,1661,2035,-19278,4059,1950,-109,1574277490496.0
1782,1635,2055,-19263,3998,1875,-111,1574277490496.0
1783,1594,2061,-19200,3856,1797,-126,1574277490496.0
1784,1585,2020,-19266,3733,1727,-147,1574277490496.0
1785,1568,1974,-19335,3703,1629,-165,1574277490496.0
1786,1554,1988,-19310,3701,1508,-148,1574277490496.0
1787,1511,1983,-19284,3597,1409,-139,1574277490496.0
1788,1518,2008,-19262,3481,1338,-158,1574277490496.0
1789,1508,2031,-19188,3456,1305,-179,1574277490496.0
1790,1426,2071,-19161,3459,1286,-170,1574277490496.0
1791,1381,2081,-19108,3360,1250,-148,1574277490496.0
1792,1398,2134,-19130,3199,1266,-177,1574277490496.0
1793,1389,2094,-19126,3134,1324,-180,1574277490496.0
1794,1410,2101,-19147,3209,1385,-150,1574277490496.0
1795,1430,2082,-19132,3369,1420,-96,1574277490496.0
1796,1416,2102,-19007,3476,1445,-75,1574277490496.0
1797,1397,2172,-18981,3411,1454,-70,1574277490496.0
1798,1446,2165,-18988,3275,1486,-103,1574277490496.0
1799,1486,2147,-19048,3244,1520,-134,1574277490496.0
1800,1508,2121,-19083,3363,1584,-123,1574277490811.0
1801,1435,2118,-19051,3494,1662,-118,1574277490811.0
1802,1345,2126,-19068,3643,1757,-128,1574277490811.0
1803,1407,2151,-19161,3643,1757,-128,1574277490811.0
1804,1407,2095,-19162,3777,1759,-108,1574277490811.0
1805,1398,2110,-19200,3891,1775,-89,1574277490811.0
1806,1372,2122,-19136,4197,1863,-68,1574277490811.0
1807,1387,2139,-19180,4197,1863,-68,1574277490811.0
1808,1420,2115,-19207,4374,1906,-73,1574277490811.0
1809,1397,2140,-19182,4487,1935,-32,1574277490811.0
1810,1395,2160,-19167,4511,1935,-31,1574277490811.0
1811,1338,2163,-19254,4462,1919,-31,1574277490811.0
1812,1338,2132,-19298,4444,1917,21,1574277490811.0
1813,1362,2141,-19229,4444,1917,21,1574277490811.0
1814,1379,2161,-19224,4356,1922,33,1574277490811.0
1815,1409,2143,-19231,4245,1922,21,1574277490811.0
1816,1377,2096,-19224,4183,1910,15,1574277490811.0
1817,1430,2156,-19175,4266,1950,31,1574277490811.0
1818,1368,2159,-19149,4392,1999,52,1574277490811.0
1819,1376,2078,-19153,4342,1996,21,1574277490811.0
1820,1422,2016,-19209,4342,1996,21,1574277490811.0
1821,1399,2028,-19279,4309,1947,6,1574277490811.0
1822,1365,2050,-19329,4259,1894,-25,1574277490811.0
1823,1345,2076,-19330,4259,1869,-52,1574277490811.0
1824,1385,2038,-19333,4259,1869,-52,1574277490811.0
1825,1382,2054,-19261,4265,1873,-56,1574277490811.0
1826,1342,2072,-19295,4221,1857,-56,1574277490811.0
1827,1350,2096,-19287,4144,1823,-40,1574277490811.0
1828,1306,2062,-19273,4144,1823,-40,1574277490811.0
1829,1329,2053,-19297,4112,1784,-26,1574277490811.0
1830,1249,2062,-19314,3906,1760,-51,1574277490811.0
1831,1270,2075,-19310,3906,1760,-51,1574277490811.0
1832,1249,2093,-19298,3703,1792,-98,1574277490811.0
1833,1273,2056,-19373,3606,1845,-116,1574277490811.0
1834,1299,2050,-19412,3731,1901,-69,1574277490811.0
1835,1322,2041,-19413,3731,1901,-69,1574277490811.0
1836,1317,2044,-19391,3731,1895,-69,1574277490811.0
1837,1338,2091,-19387,3694,1893,-95,1574277490811.0
1838,1374,2085,-19462,3792,1870,-206,1574277490811.0
1839,1358,2091,-19444,3792,1870,-206,1574277490811.0
1840,1301,2124,-19486,3873,1869,-244,1574277490811.0
1841,1185,2099,-19565,3925,1884,-227,1574277490811.0
1842,1138,2093,-19573,3985,1852,-135,1574277490811.0
1843,1180,2059,-19559,3985,1852,-135,1574277490811.0
1844,1220,1959,-19322,4051,1811,-107,1574277490811.0
1845,1260,2123,-19388,4118,1761,-107,1574277490811.0
1846,1278,2198,-19380,3952,1735,-165,1574277490811.0
1847,1214,2147,-19400,3952,1735,-165,1574277490811.0
1848,1216,2101,-19428,4055,1790,-132,1574277490811.0
1849,1272,2091,-19346,4201,1822,-119,1574277490811.0
1850,1241,2133,-19170,4311,1835,-145,1574277490811.0
1851,1212,2165,-19147,4344,1842,-154,1574277490811.0
1852,1160,2192,-19182,4377,1869,-110,1574277490811.0
1853,1222,2112,-19243,4538,1946,-51,1574277490811.0
1854,1220,2085,-19283,4538,1946,-51,1574277490811.0
1855,1158,2188,-19075,4512,2008,-48,1574277490811.0
1856,548,2899,-16226,3147,2011,-206,1574277490811.0
1857,207,2853,-16245,-7248,2195,-1831,1574277490811.0
1858,366,2741,-17979,-7248,2195,-1831,1574277490811.0
1859,1026,2213,-19826,-8717,2340,-2054,1574277490811.0
1860,1470,2096,-20232,-6959,2377,-1117,1574277491112.0
1861,1395,2488,-19843,-5551,2351,-930,1574277491112.0
1862,1427,2791,-19401,-4020,2227,-941,1574277491112.0
1863,1314,2848,-19121,-2832,1970,-982,1574277491112.0
1864,1047,2995,-18841,-2551,1731,-937,1574277491112.0
1865,1011,3211,-18775,-2907,1588,-764,1574277491112.0
1866,1089,3308,-18730,-3295,1519,-470,1574277491112.0
1867,1179,3304,-18688,-3608,1476,-171,1574277491112.0
1868,1196,3204,-18554,-3932,1440,42,1574277491112.0
1869,1142,3010,-18513,-4450,1438,219,1574277491112.0
1870,1150,2949,-18444,-5389,1454,446,1574277491112.0
1871,1125,3257,-18369,-6846,1518,653,1574277491112.0
1872,1083,3125,-18278,-8585,1578,795,1574277491112.0
1873,1247,3391,-18056,-10711,1592,1081,1574277491112.0
1874,1379,3431,-17747,-13197,1655,1266,1574277491112.0
1875,1532,3587,-17501,-16159,1799,1641,1574277491112.0
1876,1444,3857,-16953,-20094,2008,2136,1574277491112.0
1877,1157,4416,-16437,-24839,2242,2494,1574277491112.0
1878,966,4531,-15833,-30482,2466,2573,1574277491112.0
1879,1375,4954,-15287,-32768,2781,2675,1574277491112.0
1880,1448,5054,-15057,-32768,3310,2941,1574277491112.0
1881,57,4764,-17657,-32768,4069,3301,1574277491112.0
1882,-364,9648,-29958,-32768,6262,2328,1574277491112.0
1883,304,13627,-29477,-22355,6746,484,1574277491112.0
1884,1344,9893,-21313,-3684,3323,934,1574277491112.0
1885,1645,8358,-19182,9021,-387,2391,1574277491112.0
1886,971,7886,-19474,16457,-3018,2920,1574277491112.0
1887,-34,6796,-18973,16810,-3538,3007,1574277491112.0
1888,-482,5665,-18458,12845,-2600,3056,1574277491112.0
1889,-481,4947,-18481,8298,-2158,3289,1574277491112.0
1890,-333,5404,-18991,5087,-2550,3671,1574277491112.0
1891,-370,5921,-19854,3334,-3103,3875,1574277491112.0
1892,-311,5967,-19979,2267,-3905,4023,1574277491112.0
1893,-123,6088,-19706,1699,-5034,4395,1574277491112.0
1894,87,6588,-18909,1514,-6283,4841,1574277491112.0
1895,367,7322,-17838,1769,-7123,5084,1574277491112.0
1896,330,7840,-16878,2197,-6858,4800,1574277491112.0
1897,-94,7835,-16721,2026,-5196,4089,1574277491112.0
1898,-476,7885,-16884,2175,-3345,3517,1574277491112.0
1899,-906,7820,-16980,3461,-1373,3080,1574277491112.0
