,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,Timestamp
469,-10468,-3515,-30776,-24,-383,-1175,1574277286709.0
470,-10771,-3281,-30690,-9,-399,-1045,1574277286709.0
471,-10648,-3616,-30686,-29,-336,-1129,1574277286709.0
472,-10249,-4181,-31030,-101,-227,-1393,1574277286709.0
473,-10081,-4533,-31075,-142,-164,-1522,1574277286709.0
474,-9901,-4568,-30976,-229,-197,-1448,1574277286709.0
475,-9759,-4535,-30968,-389,-246,-1248,1574277286709.0
476,-9834,-4308,-30977,-595,-306,-1023,1574277286709.0
477,-10101,-4112,-30871,-767,-366,-902,1574277286709.0
478,-10286,-3935,-30820,-842,-363,-932,1574277286709.0
479,-10329,-3805,-30817,-798,-292,-1089,1574277286709.0
480,-10311,-3813,-30877,-729,-226,-1262,1574277286993.0
481,-10334,-4003,-30820,-695,-184,-1360,1574277286993.0
482,-10311,-4143,-30693,-721,-122,-1332,1574277286993.0
483,-10213,-4208,-30811,-740,-59,-1218,1574277286993.0
484,-10112,-4151,-30881,-726,-47,-1076,1574277286993.0
485,-9993,-4130,-30913,-699,-38,-953,1574277286993.0
486,-10024,-3985,-30836,-739,-42,-880,1574277286993.0
487,-10038,-4040,-30837,-817,-60,-812,1574277286993.0
488,-10054,-4111,-30849,-811,-52,-760,1574277286993.0
489,-10061,-4160,-30822,-733,-1,-693,1574277286993.0
490,-10113,-4127,-30871,-648,59,-646,1574277286993.0
491,-10079,-3899,-30879,-600,110,-572,1574277286993.0
492,-10093,-3777,-30852,-637,140,-519,1574277286993.0
493,-10018,-3746,-30732,-691,172,-525,1574277286993.0
494,-10028,-3771,-30647,-691,234,-529,1574277286993.0
495,-9943,-3650,-30650,-688,263,-527,1574277286993.0
496,-9765,-3545,-30583,-839,260,-473,1574277286993.0
497,-9749,-3581,-30560,-984,229,-394,1574277286993.0
498,-9760,-3625,-30598,-1008,166,-313,1574277286993.0
499,-9797,-3588,-30463,-914,114,-281,1574277286993.0
500,-9868,-3574,-30456,-810,84,-248,1574277286993.0
501,-9919,-3518,-30454,-754,97,-216,1574277286993.0
502,-10013,-3554,-30460,-732,153,-217,1574277286993.0
503,-10120,-3612,-30456,-682,194,-249,1574277286993.0
504,-10101,-3547,-30338,-611,218,-246,1574277286993.0
505,-10147,-3545,-30421,-603,261,-201,1574277286993.0
506,-10219,-3505,-30513,-598,325,-170,1574277286993.0
507,-10224,-3516,-30595,-561,339,-166,1574277286993.0
508,-10161,-3508,-30555,-469,329,-153,1574277286993.0
509,-10125,-3577,-30569,-392,310,-113,1574277286993.0
510,-10117,-3462,-30601,-346,312,-38,1574277286993.0
511,-10191,-3379,-30694,-312,298,7,1574277286993.0
512,-10229,-3358,-30654,-260,259,11,1574277286993.0
513,-10230,-3327,-30597,-204,231,-21,1574277286993.0
514,-10194,-3317,-30685,-193,272,-63,1574277286993.0
515,-10191,-3357,-30690,-210,321,-119,1574277286993.0
516,-10196,-3468,-30625,-210,333,-180,1574277286993.0
517,-10212,-3492,-30665,-144,366,-216,1574277286993.0
518,-10184,-3446,-30697,-61,404,-223,1574277286993.0
519,-10199,-3384,-30731,-27,429,-233,1574277286993.0
520,-10195,-3343,-30703,-76,421,-212,1574277286993.0
521,-10146,-3355,-30661,-185,374,-184,1574277286993.0
522,-10133,-3381,-30635,-310,327,-136,1574277286993.0
523,-10121,-3385,-30690,-470,302,-60,1574277286993.0
524,-10242,-3366,-30696,-702,285,16,1574277286993.0
525,-10313,-3473,-30811,-920,235,67,1574277286993.0
526,-10343,-3548,-30937,-962,215,113,1574277286993.0
527,-10491,-3561,-30924,-882,226,191,1574277286993.0
528,-10630,-3367,-30803,-810,244,238,1574277286993.0
529,-10691,-3245,-30866,-826,257,243,1574277286993.0
530,-10647,-3208,-30822,-853,240,204,1574277286993.0
531,-10545,-3256,-30723,-832,249,121,1574277286993.0
532,-10325,-3358,-30679,-739,301,6,1574277286993.0
533,-10136,-3453,-30770,-654,363,-92,1574277286993.0
534,-9960,-3526,-30830,-581,351,-123,1574277286993.0
535,-9842,-3564,-30832,-532,282,-128,1574277286993.0
536,-9860,-3504,-30779,-497,198,-131,1574277286993.0
537,-9972,-3504,-30723,-439,162,-138,1574277286993.0
538,-10088,-3526,-30625,-343,173,-103,1574277286993.0
539,-10065,-3506,-30605,-245,205,-101,1574277286993.0
540,-9996,-3467,-30527,-128,281,-89,1574277287294.0
541,-9903,-3488,-30542,-94,349,-99,1574277287294.0
542,-9787,-3392,-30648,-146,407,-75,1574277287294.0
543,-9786,-3301,-30651,-306,398,1,1574277287294.0
544,-9773,-3365,-30692,-556,367,35,1574277287294.0
545,-9725,-3501,-30676,-721,373,34,1574277287294.0
546,-9720,-3493,-30622,-721,389,7,1574277287294.0
547,-9682,-3475,-30567,-671,411,7,1574277287294.0
548,-9576,-3460,-30544,-721,429,-16,1574277287294.0
549,-9534,-3353,-30666,-745,474,-1,1574277287294.0
550,-9537,-3254,-30751,-728,429,-37,1574277287294.0
551,-9441,-3200,-30634,-668,325,-114,1574277287294.0
552,-9365,-3206,-30526,-646,291,-240,1574277287294.0
553,-9253,-3281,-30404,-711,344,-359,1574277287294.0
554,-9170,-3563,-30447,-763,355,-415,1574277287294.0
555,-9111,-3609,-30377,-716,307,-408,1574277287294.0
556,-9097,-3591,-30287,-646,265,-314,1574277287294.0
557,-9086,-3535,-30257,-606,237,-238,1574277287294.0
558,-9072,-3370,-30184,-620,264,-189,1574277287294.0
559,-9043,-3239,-30290,-648,263,-131,1574277287294.0
560,-9068,-3224,-30276,-691,188,-97,1574277287294.0
561,-9090,-3335,-30219,-735,74,-87,1574277287294.0
562,-9141,-3444,-30204,-665,25,-68,1574277287294.0
563,-9168,-3362,-30175,-574,34,-57,1574277287294.0
564,-9194,-3305,-30177,-556,73,-38,1574277287294.0
565,-9220,-3382,-30259,-539,108,-35,1574277287294.0
566,-9296,-3456,-30426,-427,112,-79,1574277287294.0
567,-9272,-3502,-30381,-248,120,-108,1574277287294.0
568,-9336,-3501,-30356,-81,141,-141,1574277287294.0
569,-9412,-3534,-30426,38,185,-154,1574277287294.0
570,-9440,-3512,-30419,135,178,-144,1574277287294.0
571,-9433,-3555,-30550,231,157,-133,1574277287294.0
572,-9438,-3568,-30514,276,116,-128,1574277287294.0
573,-9499,-3595,-30473,308,95,-105,1574277287294.0
574,-9551,-3657,-30500,319,99,-74,1574277287294.0
575,-9655,-3654,-30577,343,102,-19,1574277287294.0
576,-9646,-3666,-30635,361,122,31,1574277287294.0
577,-9677,-3567,-30598,370,170,48,1574277287294.0
578,-9671,-3579,-30632,346,209,21,1574277287294.0
579,-9679,-3529,-30628,276,235,-12,1574277287294.0
580,-9690,-3523,-30692,213,252,-41,1574277287294.0
581,-9668,-3520,-30716,83,202,-52,1574277287294.0
582,-9710,-3514,-30770,-88,152,-43,1574277287294.0
583,-9764,-3556,-30792,-199,124,-31,1574277287294.0
584,-9781,-3687,-30763,-212,125,-59,1574277287294.0
585,-9811,-3704,-30814,-160,141,-109,1574277287294.0
586,-9828,-3619,-30840,-106,154,-123,1574277287294.0
587,-9811,-3594,-30933,-89,129,-115,1574277287294.0
588,-9802,-3587,-30921,-108,82,-130,1574277287294.0
589,-9743,-3600,-30821,-114,60,-159,1574277287294.0
590,-9741,-3650,-30821,-117,51,-178,1574277287294.0
591,-9749,-3688,-30824,-102,22,-201,1574277287294.0
592,-9736,-3656,-30794,-75,13,-177,1574277287294.0
593,-9773,-3552,-30735,-68,13,-131,1574277287294.0
594,-9755,-3486,-30690,-110,29,-128,1574277287294.0
595,-9720,-3462,-30708,-242,32,-93,1574277287294.0
596,-9776,-3375,-30771,-378,37,-66,1574277287294.0
597,-9823,-3370,-30776,-467,-2,-99,1574277287294.0
598,-9842,-3343,-30681,-531,-25,-143,1574277287294.0
599,-9882,-3366,-30599,-581,6,-175,1574277287294.0
600,-9926,-3543,-30627,-487,83,-197,1574277287594.0
601,-9926,-3543,-30627,-487,83,-197,1574277287594.0
602,-9856,-3537,-30672,-325,137,-167,1574277287594.0
603,-9833,-3352,-30685,-333,146,-159,1574277287594.0
604,-9787,-3392,-30537,-373,133,-136,1574277287594.0
605,-9787,-3392,-30537,-373,133,-136,1574277287594.0
606,-9758,-3494,-30505,-334,97,-66,1574277287594.0
607,-9800,-3466,-30571,-250,103,-4,1574277287594.0
608,-9825,-3277,-30592,-201,104,38,1574277287594.0
609,-9825,-3277,-30592,-201,104,38,1574277287594.0
610,-9873,-3090,-30563,-347,87,19,1574277287594.0
611,-9783,-3171,-30494,-440,113,-4,1574277287594.0
612,-9773,-3252,-30507,-407,136,-40,1574277287594.0
613,-9773,-3252,-30507,-407,136,-40,1574277287594.0
614,-9727,-3216,-30552,-235,136,-124,1574277287594.0
615,-9668,-3102,-30482,-228,103,-150,1574277287594.0
616,-9668,-3102,-30482,-228,103,-150,1574277287594.0
617,-9647,-3136,-30465,-213,53,-208,1574277287594.0
618,-9678,-3261,-30492,-213,53,-208,1574277287594.0
619,-9738,-3288,-30454,-141,105,-213,1574277287594.0
620,-9696,-3310,-30663,-144,80,-192,1574277287594.0
621,-9633,-3202,-30619,-196,42,-169,1574277287594.0
622,-9570,-3300,-30606,-300,12,-140,1574277287594.0
623,-9570,-3300,-30606,-357,9,-110,1574277287594.0
624,-9592,-3315,-30536,-377,31,-87,1574277287594.0
625,-9666,-3343,-30598,-363,18,-36,1574277287594.0
626,-9708,-3304,-30625,-313,-1,-15,1574277287594.0
627,-9708,-3304,-30625,-363,-17,-3,1574277287594.0
628,-9722,-3412,-30669,-468,-16,22,1574277287594.0
629,-9789,-3427,-30571,-500,-29,40,1574277287594.0
630,-9789,-3427,-30571,-500,-29,40,1574277287594.0
631,-9806,-3418,-30552,-401,46,42,1574277287594.0
632,-9758,-3353,-30611,-338,62,30,1574277287594.0
633,-9692,-3364,-30625,-302,87,7,1574277287594.0
634,-9709,-3372,-30709,-269,96,-43,1574277287594.0
635,-9709,-3372,-30709,-204,73,-82,1574277287594.0
636,-9772,-3393,-30604,-151,51,-120,1574277287594.0
637,-9766,-3476,-30540,-121,73,-103,1574277287594.0
638,-9766,-3476,-30540,-88,121,-70,1574277287594.0
639,-9865,-3316,-30690,-44,134,-53,1574277287594.0
640,-9860,-3268,-30600,-21,115,-84,1574277287594.0
641,-9765,-3339,-30590,-32,105,-139,1574277287594.0
642,-9765,-3339,-30590,-37,140,-147,1574277287594.0
643,-9753,-3369,-30520,-11,144,-140,1574277287594.0
644,-9763,-3239,-30583,19,129,-163,1574277287594.0
645,-9726,-3174,-30530,18,106,-200,1574277287594.0
646,-9726,-3174,-30530,-34,112,-232,1574277287594.0
647,-9672,-3263,-30437,-42,145,-233,1574277287594.0
648,-9676,-3428,-30503,10,182,-192,1574277287594.0
649,-9676,-3428,-30503,10,182,-192,1574277287594.0
650,-9623,-3420,-30573,78,146,-93,1574277287594.0
651,-9597,-3269,-30566,37,133,-49,1574277287594.0
652,-9625,-3230,-30576,-43,114,-34,1574277287594.0
653,-9620,-3272,-30515,-118,89,-25,1574277287594.0
654,-9620,-3272,-30515,-156,83,-11,1574277287594.0
655,-9594,-3348,-30501,-176,79,28,1574277287594.0
656,-9616,-3359,-30469,-169,104,55,1574277287594.0
657,-9644,-3357,-30563,-141,93,82,1574277287594.0
658,-9644,-3357,-30563,-95,84,70,1574277287594.0
659,-9624,-3339,-30560,-62,90,65,1574277287594.0
660,-9663,-3347,-30546,-73,97,56,1574277287909.0
661,-9659,-3303,-30519,-118,99,43,1574277287909.0
662,-9641,-3313,-30524,-173,99,38,1574277287909.0
663,-9618,-3321,-30514,-200,118,27,1574277287909.0
664,-9671,-3242,-30523,-215,108,17,1574277287909.0
665,-9694,-3259,-30573,-221,72,-34,1574277287909.0
666,-9701,-3347,-30517,-207,35,-69,1574277287909.0
667,-9681,-3480,-30488,-162,18,-78,1574277287909.0
668,-9708,-3481,-30516,-144,24,-59,1574277287909.0
669,-9777,-3465,-30655,-156,9,15,1574277287909.0
670,-9814,-3378,-30662,-164,-17,53,1574277287909.0
671,-9828,-3327,-30637,-154,-56,28,1574277287909.0
672,-9816,-3385,-30590,-142,-52,-14,1574277287909.0
673,-9798,-3409,-30556,-99,18,-56,1574277287909.0
674,-9774,-3391,-30564,-28,79,-68,1574277287909.0
675,-9730,-3383,-30631,10,95,-64,1574277287909.0
676,-9697,-3460,-30634,14,85,-49,1574277287909.0
677,-9651,-3549,-30656,11,95,-42,1574277287909.0
678,-9675,-3509,-30648,23,87,-10,1574277287909.0
679,-9677,-3460,-30617,1,77,45,1574277287909.0
680,-9650,-3453,-30592,3,70,78,1574277287909.0
681,-9645,-3389,-30557,36,76,68,1574277287909.0
682,-9685,-3218,-30545,53,66,45,1574277287909.0
683,-9642,-3148,-30517,-13,64,6,1574277287909.0
684,-9616,-3237,-30491,-133,82,-47,1574277287909.0
685,-9610,-3356,-30498,-200,122,-103,1574277287909.0
686,-9599,-3462,-30602,-216,166,-140,1574277287909.0
687,-9582,-3481,-30596,-192,178,-156,1574277287909.0
688,-9536,-3539,-30599,-196,154,-133,1574277287909.0
689,-9535,-3685,-30609,-198,137,-95,1574277287909.0
690,-9525,-3684,-30600,-199,128,-28,1574277287909.0
691,-9548,-3795,-30444,-158,139,63,1574277287909.0
692,-9610,-3645,-30361,-60,252,183,1574277287909.0
693,-9705,-3266,-30775,-13,384,253,1574277287909.0
694,-9706,-3137,-30820,-48,281,189,1574277287909.0
695,-9675,-3140,-30589,-75,120,55,1574277287909.0
696,-9717,-3287,-30418,-127,116,-30,1574277287909.0
697,-9748,-3405,-30446,-167,195,-59,1574277287909.0
698,-9813,-3427,-30526,-195,255,7,1574277287909.0
699,-9782,-3421,-30638,-182,229,69,1574277287909.0
700,-9754,-3458,-30569,-156,195,100,1574277287909.0
701,-9755,-3411,-30498,-116,165,89,1574277287909.0
702,-9741,-3318,-30440,-99,172,77,1574277287909.0
703,-9759,-3306,-30436,-82,201,85,1574277287909.0
704,-9742,-3231,-30539,-99,185,89,1574277287909.0
705,-9661,-3142,-30523,-192,178,113,1574277287909.0
706,-9619,-3250,-30459,-278,155,82,1574277287909.0
707,-9621,-3320,-30555,-250,115,18,1574277287909.0
708,-9569,-3330,-30495,-184,97,-59,1574277287909.0
709,-9591,-3326,-30435,-145,107,-98,1574277287909.0
710,-9631,-3271,-30456,-167,105,-68,1574277287909.0
711,-9671,-3271,-30529,-229,93,-14,1574277287909.0
712,-9630,-3362,-30586,-250,61,6,1574277287909.0
713,-9646,-3453,-30587,-218,43,-10,1574277287909.0
714,-9652,-3518,-30618,-159,60,-32,1574277287909.0
715,-9616,-3489,-30614,-108,63,-43,1574277287909.0
716,-9643,-3428,-30685,-72,68,-54,1574277287909.0
717,-9654,-3356,-30586,-58,55,-72,1574277287909.0
718,-9640,-3359,-30550,-79,43,-101,1574277287909.0
719,-9697,-3252,-30516,-110,72,-127,1574277287909.0
720,-9695,-3302,-30541,-123,97,-161,1574277288209.0
721,-9610,-3279,-30513,-137,116,-187,1574277288209.0
722,-9562,-3282,-30503,-207,119,-162,1574277288209.0
723,-9531,-3363,-30554,-291,108,-117,1574277288209.0
724,-9533,-3406,-30639,-351,65,-71,1574277288209.0
725,-9546,-3504,-30636,-388,19,-37,1574277288209.0
726,-9561,-3477,-30566,-367,-36,-19,1574277288209.0
727,-9560,-3442,-30568,-338,-71,32,1574277288209.0
728,-9609,-3400,-30537,-295,-58,49,1574277288209.0
729,-9624,-3388,-30508,-248,-45,30,1574277288209.0
730,-9555,-3365,-30484,-204,-42,9,1574277288209.0
731,-9601,-3302,-30485,-200,-27,-13,1574277288209.0
732,-9666,-3310,-30504,-210,-29,-63,1574277288209.0
733,-9632,-3455,-30543,-183,-28,-113,1574277288209.0
734,-9636,-3474,-30500,-167,-22,-103,1574277288209.0
735,-9683,-3486,-30549,-167,25,-106,1574277288209.0
736,-9664,-3514,-30570,-148,41,-94,1574277288209.0
737,-9679,-3475,-30541,-87,47,-95,1574277288209.0
738,-9710,-3437,-30526,-56,31,-72,1574277288209.0
739,-9697,-3336,-30489,-57,48,-51,1574277288209.0
740,-9690,-3348,-30513,-98,59,-56,1574277288209.0
741,-9683,-3352,-30496,-98,75,-72,1574277288209.0
742,-9667,-3364,-30544,-64,77,-107,1574277288209.0
743,-9658,-3346,-30539,-16,77,-134,1574277288209.0
744,-9632,-3297,-30438,-18,40,-123,1574277288209.0
745,-9633,-3374,-30437,-65,37,-106,1574277288209.0
746,-9639,-3433,-30514,-71,48,-96,1574277288209.0
747,-9651,-3402,-30504,-43,64,-96,1574277288209.0
748,-9649,-3414,-30568,-3,75,-105,1574277288209.0
749,-9658,-3422,-30525,14,64,-111,1574277288209.0
750,-9631,-3430,-30535,-4,75,-98,1574277288209.0
751,-9607,-3433,-30604,-31,91,-87,1574277288209.0
752,-9572,-3461,-30532,-62,103,-77,1574277288209.0
753,-9555,-3432,-30575,-83,118,-67,1574277288209.0
754,-9610,-3298,-30505,-125,114,-46,1574277288209.0
755,-9568,-3363,-30261,-194,126,-6,1574277288209.0
756,-9540,-3309,-30336,-192,227,35,1574277288209.0
757,-9626,-3177,-30695,-187,286,11,1574277288209.0
758,-9565,-3284,-30680,-168,174,-57,1574277288209.0
759,-9510,-3390,-30555,-139,54,-100,1574277288209.0
760,-9590,-3388,-30511,-145,39,-94,1574277288209.0
761,-9669,-3392,-30552,-174,57,-49,1574277288209.0
762,-9633,-3392,-30568,-188,50,-20,1574277288209.0
763,-9583,-3360,-30485,-142,50,-14,1574277288209.0
764,-9519,-3348,-30498,-81,33,-33,1574277288209.0
765,-9497,-3376,-30510,-62,48,-39,1574277288209.0
766,-9490,-3395,-30456,-74,46,-36,1574277288209.0
767,-9521,-3391,-30478,-115,29,-20,1574277288209.0
768,-9520,-3424,-30540,-169,9,10,1574277288209.0
769,-9581,-3449,-30588,-217,-10,27,1574277288209.0
770,-9611,-3478,-30496,-197,-22,22,1574277288209.0
771,-9670,-3444,-30507,-147,-26,7,1574277288209.0
772,-9674,-3424,-30514,-118,-14,13,1574277288209.0
773,-9690,-3404,-30496,-132,-1,19,1574277288209.0
774,-9671,-3310,-30569,-194,-10,20,1574277288209.0
775,-9693,-3300,-30551,-240,-12,-7,1574277288209.0
776,-9741,-3416,-30541,-221,-12,-40,1574277288209.0
777,-9744,-3553,-30589,-117,5,-87,1574277288209.0
778,-9778,-3520,-30616,-35,47,-118,1574277288209.0
779,-9698,-3555,-30601,10,81,-110,1574277288209.0
780,-9649,-3538,-30695,27,94,-93,1574277288509.0
781,-9663,-3551,-30689,60,71,-80,1574277288509.0
782,-9653,-3527,-30658,91,48,-96,1574277288509.0
783,-9648,-3487,-30583,103,44,-113,1574277288509.0
784,-9646,-3514,-30594,64,63,-125,1574277288509.0
785,-9633,-3550,-30545,45,92,-137,1574277288509.0
786,-9603,-3525,-30557,55,113,-134,1574277288509.0
787,-9618,-3524,-30615,64,121,-130,1574277288509.0
788,-9560,-3487,-30597,22,118,-131,1574277288509.0
789,-9522,-3539,-30612,-8,110,-156,1574277288509.0
790,-9378,-3279,-30478,-30,135,-194,1574277288509.0
791,-9598,-3338,-30269,-55,267,-340,1574277288509.0
792,-9758,-3615,-30510,-109,472,-430,1574277288509.0
793,-9720,-3823,-30619,-9,484,-318,1574277288509.0
794,-9499,-3643,-30611,114,350,-93,1574277288509.0
795,-9386,-3369,-30575,34,271,44,1574277288509.0
796,-9449,-3270,-30647,-147,262,2,1574277288509.0
797,-9516,-3396,-30621,-254,210,-96,1574277288509.0
798,-9521,-3545,-30623,-257,84,-148,1574277288509.0
799,-9511,-3529,-30483,-211,-6,-118,1574277288509.0
800,-9496,-3408,-30390,-217,20,-71,1574277288509.0
801,-9478,-3265,-30453,-265,94,-43,1574277288509.0
802,-9485,-3202,-30560,-334,124,-88,1574277288509.0
803,-9494,-3283,-30531,-392,84,-181,1574277288509.0
804,-9503,-3473,-30511,-394,41,-237,1574277288509.0
805,-9457,-3525,-30476,-349,37,-240,1574277288509.0
806,-9431,-3483,-30438,-339,55,-193,1574277288509.0
807,-9460,-3505,-30538,-326,25,-158,1574277288509.0
808,-9494,-3481,-30522,-286,-29,-139,1574277288509.0
809,-9509,-3456,-30519,-249,-61,-120,1574277288509.0
810,-9589,-3377,-30408,-263,-58,-104,1574277288509.0
811,-9606,-3378,-30475,-277,-26,-99,1574277288509.0
812,-9578,-3366,-30413,-258,-13,-107,1574277288509.0
813,-9571,-3322,-30429,-226,-10,-139,1574277288509.0
814,-9578,-3341,-30430,-204,-13,-173,1574277288509.0
815,-9581,-3383,-30457,-188,-10,-184,1574277288509.0
816,-9599,-3371,-30464,-161,2,-211,1574277288509.0
817,-9628,-3417,-30546,-123,12,-215,1574277288509.0
818,-9607,-3391,-30531,-85,8,-203,1574277288509.0
819,-9624,-3347,-30529,-61,1,-183,1574277288509.0
820,-9562,-3247,-30457,-95,2,-149,1574277288509.0
821,-9608,-3212,-30507,-159,-13,-144,1574277288509.0
822,-9623,-3197,-30447,-207,-48,-131,1574277288509.0
823,-9620,-3235,-30526,-227,-63,-170,1574277288509.0
824,-9596,-3240,-30491,-264,-46,-188,1574277288509.0
825,-9649,-3225,-30518,-332,-51,-152,1574277288509.0
826,-9669,-3347,-30542,-373,-77,-126,1574277288509.0
827,-9651,-3345,-30571,-370,-89,-116,1574277288509.0
828,-9636,-3281,-30473,-391,-86,-122,1574277288509.0
829,-9605,-3332,-30564,-406,-40,-105,1574277288509.0
830,-9626,-3370,-30554,-393,-45,-103,1574277288509.0
831,-9611,-3373,-30510,-337,-55,-108,1574277288509.0
832,-9644,-3364,-30480,-298,-56,-84,1574277288509.0
833,-9684,-3375,-30469,-244,-29,-81,1574277288509.0
834,-9674,-3448,-30553,-169,-17,-108,1574277288509.0
835,-9619,-3445,-30534,-96,-18,-105,1574277288509.0
836,-9612,-3455,-30544,-89,-15,-63,1574277288509.0
837,-9628,-3379,-30608,-126,-16,-26,1574277288509.0
838,-9642,-3462,-30609,-182,-33,0,1574277288509.0
839,-9649,-3493,-30617,-183,-56,17,1574277288509.0
840,-9695,-3452,-30594,-150,-38,-14,1574277288793.0
841,-9719,-3340,-30571,-134,1,-10,1574277288793.0
842,-9775,-3308,-30668,-125,35,-54,1574277288793.0
843,-9790,-3329,-30631,-100,42,-132,1574277288793.0
844,-9719,-3405,-30588,-86,40,-187,1574277288793.0
845,-9651,-3500,-30636,-116,67,-209,1574277288793.0
846,-9632,-3529,-30586,-144,79,-176,1574277288793.0
847,-9616,-3566,-30605,-157,65,-142,1574277288793.0
848,-9562,-3531,-30542,-154,29,-100,1574277288793.0
849,-9580,-3492,-30533,-164,-4,-47,1574277288793.0
850,-9578,-3476,-30510,-145,-8,-16,1574277288793.0
851,-9608,-3378,-30528,-127,15,-16,1574277288793.0
852,-9608,-3306,-30570,-148,37,-28,1574277288793.0
853,-9621,-3301,-30511,-166,58,-37,1574277288793.0
854,-9597,-3352,-30414,-138,80,-81,1574277288793.0
855,-9556,-3399,-30418,-69,104,-110,1574277288793.0
856,-9499,-3369,-30390,-43,116,-108,1574277288793.0
857,-9462,-3288,-30470,-88,108,-76,1574277288793.0
858,-9496,-3384,-30531,-130,73,-46,1574277288793.0
859,-9460,-3373,-30528,-118,28,-27,1574277288793.0
860,-9467,-3295,-30454,-100,-1,-18,1574277288793.0
861,-9475,-3252,-30452,-125,9,-44,1574277288793.0
862,-9461,-3193,-30395,-195,30,-60,1574277288793.0
863,-9436,-3260,-30463,-254,37,-86,1574277288793.0
864,-9444,-3339,-30479,-273,12,-125,1574277288793.0
865,-9422,-3415,-30496,-240,-29,-136,1574277288793.0
866,-9484,-3478,-30477,-211,-23,-119,1574277288793.0
867,-9481,-3483,-30529,-206,-30,-107,1574277288793.0
868,-9540,-3445,-30649,-223,-49,-82,1574277288793.0
869,-9574,-3454,-30581,-233,-80,-80,1574277288793.0
870,-9614,-3414,-30545,-229,-91,-75,1574277288793.0
871,-9657,-3430,-30492,-215,-60,-84,1574277288793.0
872,-9704,-3450,-30529,-163,-23,-80,1574277288793.0
873,-9658,-3464,-30584,-93,1,-86,1574277288793.0
874,-9648,-3387,-30556,-48,22,-105,1574277288793.0
875,-9599,-3299,-30558,-56,44,-123,1574277288793.0
876,-9637,-3381,-30573,-58,59,-160,1574277288793.0
877,-9601,-3489,-30574,-18,68,-206,1574277288793.0
878,-9600,-3560,-30591,42,70,-217,1574277288793.0
879,-9597,-3540,-30628,86,66,-187,1574277288793.0
880,-9606,-3428,-30531,89,66,-141,1574277288793.0
881,-9661,-3349,-30545,23,42,-80,1574277288793.0
882,-9681,-3378,-30535,-76,21,-53,1574277288793.0
883,-9659,-3406,-30537,-158,18,-37,1574277288793.0
884,-9672,-3465,-30593,-193,12,-40,1574277288793.0
885,-9699,-3474,-30665,-197,22,-36,1574277288793.0
886,-9690,-3403,-30622,-182,32,-72,1574277288793.0
887,-9626,-3377,-30565,-169,28,-95,1574277288793.0
888,-9637,-3362,-30526,-159,60,-136,1574277288793.0
889,-9597,-3398,-30561,-154,82,-158,1574277288793.0
890,-9533,-3391,-30557,-179,81,-147,1574277288793.0
891,-9536,-3360,-30526,-193,70,-132,1574277288793.0
892,-9521,-3393,-30513,-212,44,-130,1574277288793.0
893,-9546,-3353,-30493,-214,22,-121,1574277288793.0
894,-9540,-3351,-30524,-246,26,-100,1574277288793.0
895,-9590,-3313,-30489,-274,21,-79,1574277288793.0
896,-9598,-3289,-30529,-327,13,-49,1574277288793.0
897,-9574,-3379,-30584,-366,2,-26,1574277288793.0
898,-9579,-3411,-30520,-360,-21,-12,1574277288793.0
899,-9632,-3429,-30533,-320,-11,2,1574277288793.0
900,-9614,-3316,-30557,-278,0,0,1574277289093.0
901,-9610,-3293,-30514,-262,1,15,1574277289093.0
902,-9609,-3291,-30511,-288,-9,-1,1574277289093.0
903,-9632,-3383,-30491,-248,9,-43,1574277289093.0
904,-9607,-3442,-30514,-88,88,-102,1574277289093.0
905,-9606,-3392,-30515,-88,88,-102,1574277289093.0
906,-9597,-3440,-30505,-31,117,-119,1574277289093.0
907,-9588,-3409,-30539,-1,121,-114,1574277289093.0
908,-9598,-3415,-30478,29,138,-104,1574277289093.0
909,-9553,-3422,-30488,78,130,-85,1574277289093.0
910,-9535,-3440,-30494,97,136,-81,1574277289093.0
911,-9525,-3403,-30507,89,139,-74,1574277289093.0
912,-9563,-3405,-30519,85,147,-65,1574277289093.0
913,-9544,-3280,-30449,67,141,-78,1574277289093.0
914,-9525,-3256,-30484,11,113,-99,1574277289093.0
915,-9503,-3275,-30398,-83,78,-98,1574277289093.0
916,-9469,-3335,-30511,-204,69,-92,1574277289093.0
917,-9505,-3480,-30543,-288,73,-69,1574277289093.0
918,-9500,-3479,-30555,-275,56,-29,1574277289093.0
919,-9521,-3354,-30488,-302,13,-11,1574277289093.0
920,-9516,-3342,-30556,-302,13,-11,1574277289093.0
921,-9497,-3372,-30483,-305,17,-36,1574277289093.0
922,-9509,-3412,-30464,-245,36,-92,1574277289093.0
923,-9452,-3402,-30499,-138,37,-121,1574277289093.0
924,-9446,-3432,-30504,-138,37,-121,1574277289093.0
925,-9449,-3475,-30512,-136,28,-96,1574277289093.0
926,-9483,-3447,-30491,-144,35,-43,1574277289093.0
927,-9505,-3425,-30518,-145,23,-37,1574277289093.0
928,-9494,-3445,-30573,-140,7,-55,1574277289093.0
929,-9524,-3461,-30498,-104,12,-50,1574277289093.0
930,-9488,-3423,-30486,-60,36,-67,1574277289093.0
931,-9471,-3414,-30502,-32,52,-76,1574277289093.0
932,-9499,-3335,-30466,-25,58,-66,1574277289093.0
933,-9530,-3218,-30423,-71,-9,-52,1574277289093.0
934,-9427,-3362,-30378,-179,-63,-47,1574277289093.0
